dataset,N,seed,method,cond,metric,value
Olist,22597,2,QuantileGBM,all,CRPS,0.016228418645817966
Olist,22597,2,QuantileGBM,all,pit_ks,0.01570267633781508
Olist,22597,2,QuantileGBM,all,cov95,0.9851010473521168
Olist,22597,2,QuantileGBM,all,cov50,0.9849535329694645
Olist,22597,2,QuantileGBM,all,nMAE,1.0
Olist,22597,2,QuantileGBM,x>0,CRPS,0.08348154761904762
Olist,22597,2,QuantileGBM,x>0,pit_ks,0.10145933911602145
Olist,22597,2,QuantileGBM,x>0,cov95,0.9523809523809523
Olist,22597,2,QuantileGBM,x>0,cov50,0.9404761904761905
Olist,22597,2,QuantileGBM,x>0,nMAE,1.0
Olist,22597,3,BTYD,all,CRPS,0.018646083032158135
Olist,22597,3,BTYD,all,pit_ks,0.014373562846232701
Olist,22597,3,BTYD,all,cov95,0.9828883316123322
Olist,22597,3,BTYD,all,cov50,0.9820032453164184
Olist,22597,3,BTYD,all,nMAE,1.0
Olist,22597,3,BTYD,x>0,CRPS,0.058620854591836725
Olist,22597,3,BTYD,x>0,pit_ks,0.06290679775515767
Olist,22597,3,BTYD,x>0,cov95,0.9897959183673469
Olist,22597,3,BTYD,x>0,cov50,0.9591836734693877
Olist,22597,3,BTYD,x>0,nMAE,1.0
Olist,22597,3,PoissonGBM,all,CRPS,0.01855235746422776
Olist,22597,3,PoissonGBM,all,pit_ks,0.008216236148187256
Olist,22597,3,PoissonGBM,all,cov95,0.9839209322908984
Olist,22597,3,PoissonGBM,all,cov50,0.9820032453164184
Olist,22597,3,PoissonGBM,all,nMAE,1.0
Olist,22597,3,PoissonGBM,x>0,CRPS,0.05904751275510204
Olist,22597,3,PoissonGBM,x>0,pit_ks,0.05608104611760428
Olist,22597,3,PoissonGBM,x>0,cov95,0.9795918367346939
Olist,22597,3,PoissonGBM,x>0,cov50,0.9591836734693877
Olist,22597,3,PoissonGBM,x>0,nMAE,1.0
Olist,22597,3,HurdleGBM,all,CRPS,0.018591261616757636
Olist,22597,3,HurdleGBM,all,pit_ks,0.009185245936785491
Olist,22597,3,HurdleGBM,all,cov95,0.9834783891429414
Olist,22597,3,HurdleGBM,all,cov50,0.9820032453164184
Olist,22597,3,HurdleGBM,all,nMAE,1.0
Olist,22597,3,HurdleGBM,x>0,CRPS,0.057847895408163263
Olist,22597,3,HurdleGBM,x>0,pit_ks,0.04669594678986866
Olist,22597,3,HurdleGBM,x>0,cov95,0.9897959183673469
Olist,22597,3,HurdleGBM,x>0,cov50,0.9591836734693877
Olist,22597,3,HurdleGBM,x>0,nMAE,1.0
Olist,22597,3,QuantileGBM,all,CRPS,0.018833324421006045
Olist,22597,3,QuantileGBM,all,pit_ks,0.022221352462643562
Olist,22597,3,QuantileGBM,all,cov95,0.9824457884643752
Olist,22597,3,QuantileGBM,all,cov50,0.9820032453164184
Olist,22597,3,QuantileGBM,all,nMAE,1.0
Olist,22597,3,QuantileGBM,x>0,CRPS,0.05786843112244897
Olist,22597,3,QuantileGBM,x>0,pit_ks,0.057597144858520966
Olist,22597,3,QuantileGBM,x>0,cov95,0.9897959183673469
Olist,22597,3,QuantileGBM,x>0,cov50,0.9591836734693877
Olist,22597,3,QuantileGBM,x>0,nMAE,1.0
Olist,22597,4,BTYD,all,CRPS,0.015614841099350936
Olist,22597,4,BTYD,all,pit_ks,0.008871657438231928
Olist,22597,4,BTYD,all,cov95,0.9864286767959876
Olist,22597,4,BTYD,all,cov50,0.9846585042041599
Olist,22597,4,BTYD,all,nMAE,1.0
Olist,22597,4,BTYD,x>0,CRPS,0.053122395833333315
Olist,22597,4,BTYD,x>0,pit_ks,0.07745253771328509
Olist,22597,4,BTYD,x>0,cov95,0.9888888888888889
Olist,22597,4,BTYD,x>0,cov50,0.9444444444444444
Olist,22597,4,BTYD,x>0,nMAE,1.0
Olist,22597,4,PoissonGBM,all,CRPS,0.015741291119634165
Olist,22597,4,PoissonGBM,all,pit_ks,0.006801608622632682
Olist,22597,4,PoissonGBM,all,cov95,0.9879038206225107
Olist,22597,4,PoissonGBM,all,cov50,0.9846585042041599
Olist,22597,4,PoissonGBM,all,nMAE,1.0093457943925235
Olist,22597,4,PoissonGBM,x>0,CRPS,0.06383520833333332
Olist,22597,4,PoissonGBM,x>0,pit_ks,0.052783011981319516
Olist,22597,4,PoissonGBM,x>0,cov95,1.0
Olist,22597,4,PoissonGBM,x>0,cov50,0.9444444444444444
Olist,22597,4,PoissonGBM,x>0,nMAE,1.2
Olist,22597,4,HurdleGBM,all,CRPS,0.01558771666174952
Olist,22597,4,HurdleGBM,all,pit_ks,0.0061302073919242694
Olist,22597,4,HurdleGBM,all,cov95,0.988051335005163
Olist,22597,4,HurdleGBM,all,cov50,0.9846585042041599
Olist,22597,4,HurdleGBM,all,nMAE,1.0
Olist,22597,4,HurdleGBM,x>0,CRPS,0.05417583333333333
Olist,22597,4,HurdleGBM,x>0,pit_ks,0.06264974977101434
Olist,22597,4,HurdleGBM,x>0,cov95,0.9888888888888889
Olist,22597,4,HurdleGBM,x>0,cov50,0.9444444444444444
Olist,22597,4,HurdleGBM,x>0,nMAE,1.0
Olist,22597,4,QuantileGBM,all,CRPS,0.015759890839356836
Olist,22597,4,QuantileGBM,all,pit_ks,0.015816648363389807
Olist,22597,4,QuantileGBM,all,cov95,0.9852485617347692
Olist,22597,4,QuantileGBM,all,cov50,0.9846585042041599
Olist,22597,4,QuantileGBM,all,nMAE,1.0
Olist,22597,4,QuantileGBM,x>0,CRPS,0.05373666666666667
Olist,22597,4,QuantileGBM,x>0,pit_ks,0.08025017568128806
Olist,22597,4,QuantileGBM,x>0,cov95,0.9888888888888889
Olist,22597,4,QuantileGBM,x>0,cov50,0.9444444444444444
Olist,22597,4,QuantileGBM,x>0,nMAE,1.0
Olist,22597,5,BTYD,all,CRPS,0.018103489406623395
Olist,22597,5,BTYD,all,pit_ks,0.011098916810634685
Olist,22597,5,BTYD,all,cov95,0.9834783891429414
Olist,22597,5,BTYD,all,cov50,0.9827408172296799
Olist,22597,5,BTYD,all,nMAE,1.0
Olist,22597,5,BTYD,x>0,CRPS,0.08557803721910112
Olist,22597,5,BTYD,x>0,pit_ks,0.07065035712652845
Olist,22597,5,BTYD,x>0,cov95,0.9662921348314607
Olist,22597,5,BTYD,x>0,cov50,0.9325842696629213
Olist,22597,5,BTYD,x>0,nMAE,1.0
Olist,22597,5,PoissonGBM,all,CRPS,0.018191146371146185
Olist,22597,5,PoissonGBM,all,pit_ks,0.00644203982318492
Olist,22597,5,PoissonGBM,all,cov95,0.9855435905000738
Olist,22597,5,PoissonGBM,all,cov50,0.9828883316123322
Olist,22597,5,PoissonGBM,all,nMAE,1.0161290322580645
Olist,22597,5,PoissonGBM,x>0,CRPS,0.09992808988764044
Olist,22597,5,PoissonGBM,x>0,pit_ks,0.11666864838959834
Olist,22597,5,PoissonGBM,x>0,cov95,0.9662921348314607
Olist,22597,5,PoissonGBM,x>0,cov50,0.9438202247191011
Olist,22597,5,PoissonGBM,x>0,nMAE,1.25
Olist,22597,5,HurdleGBM,all,CRPS,0.01807188468063136
Olist,22597,5,HurdleGBM,all,pit_ks,0.007426073415093826
Olist,22597,5,HurdleGBM,all,cov95,0.9846585042041599
Olist,22597,5,HurdleGBM,all,cov50,0.9827408172296799
Olist,22597,5,HurdleGBM,all,nMAE,1.0
Olist,22597,5,HurdleGBM,x>0,CRPS,0.08925245786516853
Olist,22597,5,HurdleGBM,x>0,pit_ks,0.09056463257111713
Olist,22597,5,HurdleGBM,x>0,cov95,0.9550561797752809
Olist,22597,5,HurdleGBM,x>0,cov50,0.9325842696629213
Olist,22597,5,HurdleGBM,x>0,nMAE,1.0
Olist,22597,5,QuantileGBM,all,CRPS,0.0182841726287063
Olist,22597,5,QuantileGBM,all,pit_ks,0.019952537938995873
Olist,22597,5,QuantileGBM,all,cov95,0.9830358459949845
Olist,22597,5,QuantileGBM,all,cov50,0.9827408172296799
Olist,22597,5,QuantileGBM,all,nMAE,1.0
Olist,22597,5,QuantileGBM,x>0,CRPS,0.08930793539325842
Olist,22597,5,QuantileGBM,x>0,pit_ks,0.07468811810119536
Olist,22597,5,QuantileGBM,x>0,cov95,0.9550561797752809
Olist,22597,5,QuantileGBM,x>0,cov50,0.9325842696629213
Olist,22597,5,QuantileGBM,x>0,nMAE,1.0
Olist,22597,6,BTYD,all,CRPS,0.01622671462420711
Olist,22597,6,BTYD,all,pit_ks,0.017045928253993314
Olist,22597,6,BTYD,all,cov95,0.9849535329694645
Olist,22597,6,BTYD,all,cov50,0.9843634754388553
Olist,22597,6,BTYD,all,nMAE,1.0
Olist,22597,6,BTYD,x>0,CRPS,0.041854594216417906
Olist,22597,6,BTYD,x>0,pit_ks,0.06657385967164486
Olist,22597,6,BTYD,x>0,cov95,0.9850746268656716
Olist,22597,6,BTYD,x>0,cov50,0.9552238805970149
Olist,22597,6,BTYD,x>0,nMAE,1.0
Olist,22597,6,PoissonGBM,all,CRPS,0.016173161602006197
Olist,22597,6,PoissonGBM,all,pit_ks,0.011300828382229122
Olist,22597,6,PoissonGBM,all,cov95,0.9871662487092492
Olist,22597,6,PoissonGBM,all,cov50,0.9843634754388553
Olist,22597,6,PoissonGBM,all,nMAE,1.0
Olist,22597,6,PoissonGBM,x>0,CRPS,0.042966417910447766
Olist,22597,6,PoissonGBM,x>0,pit_ks,0.07548900375582657
Olist,22597,6,PoissonGBM,x>0,cov95,0.9850746268656716
Olist,22597,6,PoissonGBM,x>0,cov50,0.9552238805970149
Olist,22597,6,PoissonGBM,x>0,nMAE,1.0
Olist,22597,6,HurdleGBM,all,CRPS,0.01618952279097212
Olist,22597,6,HurdleGBM,all,pit_ks,0.01230673600267107
Olist,22597,6,HurdleGBM,all,cov95,0.9858386192653784
Olist,22597,6,HurdleGBM,all,cov50,0.9843634754388553
Olist,22597,6,HurdleGBM,all,nMAE,1.0
Olist,22597,6,HurdleGBM,x>0,CRPS,0.043749720149253726
Olist,22597,6,HurdleGBM,x>0,pit_ks,0.0572128426053678
Olist,22597,6,HurdleGBM,x>0,cov95,0.9701492537313433
Olist,22597,6,HurdleGBM,x>0,cov50,0.9552238805970149
Olist,22597,6,HurdleGBM,x>0,nMAE,1.0
Olist,22597,6,QuantileGBM,all,CRPS,0.016351291672813097
Olist,22597,6,QuantileGBM,all,pit_ks,0.023209253954400766
Olist,22597,6,QuantileGBM,all,cov95,0.9846585042041599
Olist,22597,6,QuantileGBM,all,cov50,0.9843634754388553
Olist,22597,6,QuantileGBM,all,nMAE,1.0
Olist,22597,6,QuantileGBM,x>0,CRPS,0.04246875
Olist,22597,6,QuantileGBM,x>0,pit_ks,0.05131989600941311
Olist,22597,6,QuantileGBM,x>0,cov95,0.9850746268656716
Olist,22597,6,QuantileGBM,x>0,cov50,0.9552238805970149
Olist,22597,6,QuantileGBM,x>0,nMAE,1.0
Olist,22597,7,BTYD,all,CRPS,0.016151101978536656
Olist,22597,7,BTYD,all,pit_ks,0.0076910798300788286
Olist,22597,7,BTYD,all,cov95,0.9867237055612922
Olist,22597,7,BTYD,all,cov50,0.985691104882726
Olist,22597,7,BTYD,all,nMAE,1.0
Olist,22597,7,BTYD,x>0,CRPS,0.12851873224431817
Olist,22597,7,BTYD,x>0,pit_ks,0.08470589186010502
Olist,22597,7,BTYD,x>0,cov95,0.9659090909090909
Olist,22597,7,BTYD,x>0,cov50,0.9431818181818182
Olist,22597,7,BTYD,x>0,nMAE,1.0
Olist,22597,7,PoissonGBM,all,CRPS,0.016252359308157546
Olist,22597,7,PoissonGBM,all,pit_ks,0.012153075539070635
Olist,22597,7,PoissonGBM,all,cov95,0.9876087918572061
Olist,22597,7,PoissonGBM,all,cov50,0.985691104882726
Olist,22597,7,PoissonGBM,all,nMAE,1.0
Olist,22597,7,PoissonGBM,x>0,CRPS,0.12929254261363637
Olist,22597,7,PoissonGBM,x>0,pit_ks,0.07542497471923798
Olist,22597,7,PoissonGBM,x>0,cov95,0.9659090909090909
Olist,22597,7,PoissonGBM,x>0,cov50,0.9431818181818182
Olist,22597,7,PoissonGBM,x>0,nMAE,1.0
Olist,22597,7,HurdleGBM,all,CRPS,0.016233838877415547
Olist,22597,7,HurdleGBM,all,pit_ks,0.011008757941826985
Olist,22597,7,HurdleGBM,all,cov95,0.9873137630919014
Olist,22597,7,HurdleGBM,all,cov50,0.985691104882726
Olist,22597,7,HurdleGBM,all,nMAE,1.0
Olist,22597,7,HurdleGBM,x>0,CRPS,0.131021875
Olist,22597,7,HurdleGBM,x>0,pit_ks,0.10111653131911336
Olist,22597,7,HurdleGBM,x>0,cov95,0.9659090909090909
Olist,22597,7,HurdleGBM,x>0,cov50,0.9431818181818182
Olist,22597,7,HurdleGBM,x>0,nMAE,1.0
Olist,22597,7,QuantileGBM,all,CRPS,0.016352868232777696
Olist,22597,7,QuantileGBM,all,pit_ks,0.015459824222220031
Olist,22597,7,QuantileGBM,all,cov95,0.985691104882726
Olist,22597,7,QuantileGBM,all,cov50,0.985691104882726
Olist,22597,7,QuantileGBM,all,nMAE,1.0
Olist,22597,7,QuantileGBM,x>0,CRPS,0.13472833806818182
Olist,22597,7,QuantileGBM,x>0,pit_ks,0.10984076646486474
Olist,22597,7,QuantileGBM,x>0,cov95,0.9431818181818182
Olist,22597,7,QuantileGBM,x>0,cov50,0.9431818181818182
Olist,22597,7,QuantileGBM,x>0,nMAE,1.0
Olist,22597,8,BTYD,all,CRPS,0.01703963988051335
Olist,22597,8,BTYD,all,pit_ks,0.010011971624684424
Olist,22597,8,BTYD,all,cov95,0.9843634754388553
Olist,22597,8,BTYD,all,cov50,0.9831833603776369
Olist,22597,8,BTYD,all,nMAE,1.0
Olist,22597,8,BTYD,x>0,CRPS,0.06109580592105264
Olist,22597,8,BTYD,x>0,pit_ks,0.06481282937364496
Olist,22597,8,BTYD,x>0,cov95,0.968421052631579
Olist,22597,8,BTYD,x>0,cov50,0.9473684210526315
Olist,22597,8,BTYD,x>0,nMAE,1.0
Olist,22597,8,PoissonGBM,all,CRPS,0.016987777511432364
Olist,22597,8,PoissonGBM,all,pit_ks,0.013908849138380253
Olist,22597,8,PoissonGBM,all,cov95,0.9855435905000738
Olist,22597,8,PoissonGBM,all,cov50,0.9831833603776369
Olist,22597,8,PoissonGBM,all,nMAE,1.0
Olist,22597,8,PoissonGBM,x>0,CRPS,0.05919414473684209
Olist,22597,8,PoissonGBM,x>0,pit_ks,0.06051558141206115
Olist,22597,8,PoissonGBM,x>0,cov95,0.9894736842105263
Olist,22597,8,PoissonGBM,x>0,cov50,0.9473684210526315
Olist,22597,8,PoissonGBM,x>0,nMAE,1.0
Olist,22597,8,HurdleGBM,all,CRPS,0.017034527585189557
Olist,22597,8,HurdleGBM,all,pit_ks,0.012653350384118855
Olist,22597,8,HurdleGBM,all,cov95,0.9853960761174214
Olist,22597,8,HurdleGBM,all,cov50,0.9831833603776369
Olist,22597,8,HurdleGBM,all,nMAE,1.0
Olist,22597,8,HurdleGBM,x>0,CRPS,0.06064138157894737
Olist,22597,8,HurdleGBM,x>0,pit_ks,0.06117407357095345
Olist,22597,8,HurdleGBM,x>0,cov95,0.9894736842105263
Olist,22597,8,HurdleGBM,x>0,cov50,0.9473684210526315
Olist,22597,8,HurdleGBM,x>0,nMAE,1.0
Olist,22597,8,QuantileGBM,all,CRPS,0.017238607279834783
Olist,22597,8,QuantileGBM,all,pit_ks,0.01923567515846103
Olist,22597,8,QuantileGBM,all,cov95,0.9834783891429414
Olist,22597,8,QuantileGBM,all,cov50,0.9831833603776369
Olist,22597,8,QuantileGBM,all,nMAE,1.0
Olist,22597,8,QuantileGBM,x>0,CRPS,0.06168967105263159
Olist,22597,8,QuantileGBM,x>0,pit_ks,0.07762926478069465
Olist,22597,8,QuantileGBM,x>0,cov95,0.968421052631579
Olist,22597,8,QuantileGBM,x>0,cov50,0.9473684210526315
Olist,22597,8,QuantileGBM,x>0,nMAE,1.0
Olist,22597,9,BTYD,all,CRPS,0.0153180029779466
Olist,22597,9,BTYD,all,pit_ks,0.009152027977997634
Olist,22597,9,BTYD,all,cov95,0.986133648030683
Olist,22597,9,BTYD,all,cov50,0.9853960761174214
Olist,22597,9,BTYD,all,nMAE,1.0
Olist,22597,9,BTYD,x>0,CRPS,0.06701884191176471
Olist,22597,9,BTYD,x>0,pit_ks,0.1335989919581107
Olist,22597,9,BTYD,x>0,cov95,0.9882352941176471
Olist,22597,9,BTYD,x>0,cov50,0.9411764705882353
Olist,22597,9,BTYD,x>0,nMAE,1.0
Olist,22597,9,PoissonGBM,all,CRPS,0.015394907987903819
Olist,22597,9,PoissonGBM,all,pit_ks,0.005846466170847664
Olist,22597,9,PoissonGBM,all,cov95,0.9883463637704676
Olist,22597,9,PoissonGBM,all,cov50,0.9853960761174214
Olist,22597,9,PoissonGBM,all,nMAE,1.0
Olist,22597,9,PoissonGBM,x>0,CRPS,0.07064911764705883
Olist,22597,9,PoissonGBM,x>0,pit_ks,0.1286321305429997
Olist,22597,9,PoissonGBM,x>0,cov95,0.9882352941176471
Olist,22597,9,PoissonGBM,x>0,cov50,0.9411764705882353
Olist,22597,9,PoissonGBM,x>0,nMAE,1.0
Olist,22597,9,HurdleGBM,all,CRPS,0.015320523860451395
Olist,22597,9,HurdleGBM,all,pit_ks,0.005777711426984911
Olist,22597,9,HurdleGBM,all,cov95,0.9867237055612922
Olist,22597,9,HurdleGBM,all,cov50,0.9853960761174214
Olist,22597,9,HurdleGBM,all,nMAE,1.0
Olist,22597,9,HurdleGBM,x>0,CRPS,0.06686492647058824
Olist,22597,9,HurdleGBM,x>0,pit_ks,0.14369122160477377
Olist,22597,9,HurdleGBM,x>0,cov95,0.9647058823529412
Olist,22597,9,HurdleGBM,x>0,cov50,0.9411764705882353
Olist,22597,9,HurdleGBM,x>0,nMAE,1.0
Olist,22597,9,QuantileGBM,all,CRPS,0.01547891097507007
Olist,22597,9,QuantileGBM,all,pit_ks,0.015318210482509254
Olist,22597,9,QuantileGBM,all,cov95,0.9855435905000738
Olist,22597,9,QuantileGBM,all,cov50,0.9853960761174214
Olist,22597,9,QuantileGBM,all,nMAE,1.0
Olist,22597,9,QuantileGBM,x>0,CRPS,0.06978279411764707
Olist,22597,9,QuantileGBM,x>0,pit_ks,0.16481043698304892
Olist,22597,9,QuantileGBM,x>0,cov95,0.9529411764705882
Olist,22597,9,QuantileGBM,x>0,cov50,0.9411764705882353
Olist,22597,9,QuantileGBM,x>0,nMAE,1.0
Olist,22597,10,BTYD,all,CRPS,0.01690743011506122
Olist,22597,10,BTYD,all,pit_ks,0.010073639592730776
Olist,22597,10,BTYD,all,cov95,0.9855435905000738
Olist,22597,10,BTYD,all,cov50,0.9843634754388553
Olist,22597,10,BTYD,all,nMAE,1.0
Olist,22597,10,BTYD,x>0,CRPS,0.07607421874999999
Olist,22597,10,BTYD,x>0,pit_ks,0.0811836719588086
Olist,22597,10,BTYD,x>0,cov95,0.9883720930232558
Olist,22597,10,BTYD,x>0,cov50,0.9534883720930233
Olist,22597,10,BTYD,x>0,nMAE,1.0
Olist,22597,10,PoissonGBM,all,CRPS,0.016930159315533263
Olist,22597,10,PoissonGBM,all,pit_ks,0.005015221274070725
Olist,22597,10,PoissonGBM,all,cov95,0.9868712199439446
Olist,22597,10,PoissonGBM,all,cov50,0.9843634754388553
Olist,22597,10,PoissonGBM,all,nMAE,1.0
Olist,22597,10,PoissonGBM,x>0,CRPS,0.0818863372093023
Olist,22597,10,PoissonGBM,x>0,pit_ks,0.07866459912965684
Olist,22597,10,PoissonGBM,x>0,cov95,0.9883720930232558
Olist,22597,10,PoissonGBM,x>0,cov50,0.9534883720930233
Olist,22597,10,PoissonGBM,x>0,nMAE,1.0
Olist,22597,10,HurdleGBM,all,CRPS,0.01687062712051925
Olist,22597,10,HurdleGBM,all,pit_ks,0.005809617182012006
Olist,22597,10,HurdleGBM,all,cov95,0.9852485617347692
Olist,22597,10,HurdleGBM,all,cov50,0.9843634754388553
Olist,22597,10,HurdleGBM,all,nMAE,1.0
Olist,22597,10,HurdleGBM,x>0,CRPS,0.07267151162790697
Olist,22597,10,HurdleGBM,x>0,pit_ks,0.07650438514936997
Olist,22597,10,HurdleGBM,x>0,cov95,0.9883720930232558
Olist,22597,10,HurdleGBM,x>0,cov50,0.9534883720930233
Olist,22597,10,HurdleGBM,x>0,nMAE,1.0
Olist,22597,10,QuantileGBM,all,CRPS,0.01710433139106063
Olist,22597,10,QuantileGBM,all,pit_ks,0.019592160590648056
Olist,22597,10,QuantileGBM,all,cov95,0.9845109898215076
Olist,22597,10,QuantileGBM,all,cov50,0.9843634754388553
Olist,22597,10,QuantileGBM,all,nMAE,1.0
Olist,22597,10,QuantileGBM,x>0,CRPS,0.0808170058139535
Olist,22597,10,QuantileGBM,x>0,pit_ks,0.09664040439462784
Olist,22597,10,QuantileGBM,x>0,cov95,0.9651162790697675
Olist,22597,10,QuantileGBM,x>0,cov50,0.9534883720930233
Olist,22597,10,QuantileGBM,x>0,nMAE,1.0
Olist,22597,11,BTYD,all,CRPS,0.017662553934946156
Olist,22597,11,BTYD,all,pit_ks,0.013476694175634796
Olist,22597,11,BTYD,all,cov95,0.9849535329694645
Olist,22597,11,BTYD,all,cov50,0.9845109898215076
Olist,22597,11,BTYD,all,nMAE,1.0
Olist,22597,11,BTYD,x>0,CRPS,0.1123433299731183
Olist,22597,11,BTYD,x>0,pit_ks,0.09209323694137117
Olist,22597,11,BTYD,x>0,cov95,0.967741935483871
Olist,22597,11,BTYD,x>0,cov50,0.956989247311828
Olist,22597,11,BTYD,x>0,nMAE,1.0
Olist,22597,11,PoissonGBM,all,CRPS,0.017663297499631213
Olist,22597,11,PoissonGBM,all,pit_ks,0.009820183303015928
Olist,22597,11,PoissonGBM,all,cov95,0.985691104882726
Olist,22597,11,PoissonGBM,all,cov50,0.9845109898215076
Olist,22597,11,PoissonGBM,all,nMAE,1.0
Olist,22597,11,PoissonGBM,x>0,CRPS,0.11596512096774196
Olist,22597,11,PoissonGBM,x>0,pit_ks,0.09314142341856224
Olist,22597,11,PoissonGBM,x>0,cov95,0.967741935483871
Olist,22597,11,PoissonGBM,x>0,cov50,0.956989247311828
Olist,22597,11,PoissonGBM,x>0,nMAE,1.0
Olist,22597,11,HurdleGBM,all,CRPS,0.0176338988051335
Olist,22597,11,HurdleGBM,all,pit_ks,0.009394198453901215
Olist,22597,11,HurdleGBM,all,cov95,0.9864286767959876
Olist,22597,11,HurdleGBM,all,cov50,0.9845109898215076
Olist,22597,11,HurdleGBM,all,nMAE,1.0
Olist,22597,11,HurdleGBM,x>0,CRPS,0.11621008064516128
Olist,22597,11,HurdleGBM,x>0,pit_ks,0.08968304864663357
Olist,22597,11,HurdleGBM,x>0,cov95,0.967741935483871
Olist,22597,11,HurdleGBM,x>0,cov50,0.956989247311828
Olist,22597,11,HurdleGBM,x>0,nMAE,1.0
Olist,22597,11,QuantileGBM,all,CRPS,0.017796651423513794
Olist,22597,11,QuantileGBM,all,pit_ks,0.02121717081368868
Olist,22597,11,QuantileGBM,all,cov95,0.9846585042041599
Olist,22597,11,QuantileGBM,all,cov50,0.9845109898215076
Olist,22597,11,QuantileGBM,all,nMAE,1.0
Olist,22597,11,QuantileGBM,x>0,CRPS,0.11444623655913978
Olist,22597,11,QuantileGBM,x>0,pit_ks,0.09424602309136598
Olist,22597,11,QuantileGBM,x>0,cov95,0.967741935483871
Olist,22597,11,QuantileGBM,x>0,cov50,0.956989247311828
Olist,22597,11,QuantileGBM,x>0,nMAE,1.0
Olist,22597,12,BTYD,all,CRPS,0.01739764461019324
Olist,22597,12,BTYD,all,pit_ks,0.009072279415191842
Olist,22597,12,BTYD,all,cov95,0.9852485617347692
Olist,22597,12,BTYD,all,cov50,0.983773417908246
Olist,22597,12,BTYD,all,nMAE,1.0
Olist,22597,12,BTYD,x>0,CRPS,0.13563289561170214
Olist,22597,12,BTYD,x>0,pit_ks,0.04085644653185372
Olist,22597,12,BTYD,x>0,cov95,0.9680851063829787
Olist,22597,12,BTYD,x>0,cov50,0.9042553191489362
Olist,22597,12,BTYD,x>0,nMAE,1.0
Olist,22597,12,PoissonGBM,all,CRPS,0.017385450472046024
Olist,22597,12,PoissonGBM,all,pit_ks,0.00836194610771901
Olist,22597,12,PoissonGBM,all,cov95,0.9865761911786399
Olist,22597,12,PoissonGBM,all,cov50,0.983773417908246
Olist,22597,12,PoissonGBM,all,nMAE,1.0
Olist,22597,12,PoissonGBM,x>0,CRPS,0.13978610372340422
Olist,22597,12,PoissonGBM,x>0,pit_ks,0.06664378564233753
Olist,22597,12,PoissonGBM,x>0,cov95,0.9574468085106383
Olist,22597,12,PoissonGBM,x>0,cov50,0.9042553191489362
Olist,22597,12,PoissonGBM,x>0,nMAE,1.0
Olist,22597,12,HurdleGBM,all,CRPS,0.017365600567930375
Olist,22597,12,HurdleGBM,all,pit_ks,0.007617343352019135
Olist,22597,12,HurdleGBM,all,cov95,0.9864286767959876
Olist,22597,12,HurdleGBM,all,cov50,0.983773417908246
Olist,22597,12,HurdleGBM,all,nMAE,1.0
Olist,22597,12,HurdleGBM,x>0,CRPS,0.13690179521276594
Olist,22597,12,HurdleGBM,x>0,pit_ks,0.07135017158742596
Olist,22597,12,HurdleGBM,x>0,cov95,0.9787234042553191
Olist,22597,12,HurdleGBM,x>0,cov50,0.9042553191489362
Olist,22597,12,HurdleGBM,x>0,nMAE,1.0
Olist,22597,12,QuantileGBM,all,CRPS,0.017646337955450654
Olist,22597,12,QuantileGBM,all,pit_ks,0.019025177257665504
Olist,22597,12,QuantileGBM,all,cov95,0.9843634754388553
Olist,22597,12,QuantileGBM,all,cov50,0.983773417908246
Olist,22597,12,QuantileGBM,all,nMAE,1.0
Olist,22597,12,QuantileGBM,x>0,CRPS,0.14494175531914893
Olist,22597,12,QuantileGBM,x>0,pit_ks,0.06831024335941549
Olist,22597,12,QuantileGBM,x>0,cov95,0.9468085106382979
Olist,22597,12,QuantileGBM,x>0,cov50,0.9042553191489362
Olist,22597,12,QuantileGBM,x>0,nMAE,1.0
Olist,22597,13,BTYD,all,CRPS,0.017958648722156658
Olist,22597,13,BTYD,all,pit_ks,0.01334930570749121
Olist,22597,13,BTYD,all,cov95,0.983773417908246
Olist,22597,13,BTYD,all,cov50,0.9828883316123322
Olist,22597,13,BTYD,all,nMAE,1.0
Olist,22597,13,BTYD,x>0,CRPS,0.07752158717105263
Olist,22597,13,BTYD,x>0,pit_ks,0.07220087738018977
Olist,22597,13,BTYD,x>0,cov95,0.9736842105263158
Olist,22597,13,BTYD,x>0,cov50,0.9342105263157895
Olist,22597,13,BTYD,x>0,nMAE,1.0
Olist,22597,13,PoissonGBM,all,CRPS,0.017909638220976545
Olist,22597,13,PoissonGBM,all,pit_ks,0.009938316196583308
Olist,22597,13,PoissonGBM,all,cov95,0.9848060185868122
Olist,22597,13,PoissonGBM,all,cov50,0.9828883316123322
Olist,22597,13,PoissonGBM,all,nMAE,1.0
Olist,22597,13,PoissonGBM,x>0,CRPS,0.07845419407894738
Olist,22597,13,PoissonGBM,x>0,pit_ks,0.08057358996325686
Olist,22597,13,PoissonGBM,x>0,cov95,0.9605263157894737
Olist,22597,13,PoissonGBM,x>0,cov50,0.9342105263157895
Olist,22597,13,PoissonGBM,x>0,nMAE,1.0
Olist,22597,13,HurdleGBM,all,CRPS,0.017921628374391506
Olist,22597,13,HurdleGBM,all,pit_ks,0.01003743483817654
Olist,22597,13,HurdleGBM,all,cov95,0.9845109898215076
Olist,22597,13,HurdleGBM,all,cov50,0.9828883316123322
Olist,22597,13,HurdleGBM,all,nMAE,1.0
Olist,22597,13,HurdleGBM,x>0,CRPS,0.07853207236842104
